CITY,TIMEZONE,LATITUDE,LONGITUDE
Landes,Europe/Paris,45.99263,-0.59652
Landeronde,Europe/Paris,46.65794,-1.57117
Landerneau,Europe/Paris,48.4515,-4.25175
Landemont,Europe/Paris,47.26536,-1.23989
Landelles-et-Coupigny,Europe/Paris,48.8875,-0.99821
Landelles,Europe/Paris,48.46753,1.19751
Landeleau,Europe/Paris,48.2278,-3.72881
Landehen,Europe/Paris,48.42973,-2.53965
Landeda,Europe/Paris,48.58717,-4.57224
Landean,Europe/Paris,48.41296,-1.15297
Landaul,Europe/Paris,47.74833,-3.07696
Landas,Europe/Paris,50.47269,3.30367
Lancrans,Europe/Paris,46.12729,5.83277
Lancon-Provence,Europe/Paris,43.59266,5.12789
Lancieux,Europe/Paris,48.6075,-2.15031
Lancie,Europe/Paris,46.17091,4.71429
Lancheres,Europe/Paris,50.15913,1.55514
La Murette,Europe/Paris,45.37891,5.542
Lamure-sur-Azergues,Europe/Paris,46.06255,4.49195
La Mure,Europe/Paris,44.90145,5.78874
La Muraz,Europe/Paris,46.1233,6.20357
La Mulatiere,Europe/Paris,45.72818,4.81213
Lampertsloch,Europe/Paris,48.95779,7.81527
Lampertheim,Europe/Paris,48.65149,7.69876
Lampaul-Ploudalmezeau,Europe/Paris,48.56077,-4.65557
Lampaul-Plouarzel,Europe/Paris,48.44727,-4.76045
Lampaul-Guimiliau,Europe/Paris,48.49282,-4.04132
La Motte-Servolex,Europe/Paris,45.59702,5.86724
La Motte-Saint-Martin,Europe/Paris,44.95131,5.71814
La Motte-Saint-Jean,Europe/Paris,46.49594,3.96396
La Motte-du-Caire,Europe/Paris,44.34398,6.02807
La Motte-de-Galaure,Europe/Paris,45.19737,4.90746
La Motte-d'Aveillans,Europe/Paris,44.96015,5.74409
Lamotte-Beuvron,Europe/Paris,47.602,2.02837
La Motte,Europe/Paris,48.23438,-2.73367
La Motte,Europe/Paris,43.49403,6.53519
La Mothe-Saint-Heray,Europe/Paris,46.3609,-0.11319
Lamothe-Montravel,Europe/Paris,44.85165,0.02549
Lamothe-Capdeville,Europe/Paris,44.07805,1.37279
La Mothe-Achard,Europe/Paris,46.61786,-1.65896
Lamothe,Europe/Paris,45.31297,3.4245
Lamorlaye,Europe/Paris,49.16246,2.44687
Lamonzie,Europe/Paris,44.84723,0.39103
Lamonzie-Montastruc,Europe/Paris,44.89554,0.59351
Lamontgie,Europe/Paris,45.47454,3.33371
La Montagne,Europe/Paris,47.18987,-1.68395
La Monnerie-le-Montel,Europe/Paris,45.87106,3.6011
La Mole,Europe/Paris,43.20731,6.46726
Lamnay,Europe/Paris,48.11675,0.70433
La Millere,Europe/Paris,43.28128,5.49804
La Milesse,Europe/Paris,48.06473,0.1357
La Meziere,Europe/Paris,48.21834,-1.7546
La Meyze,Europe/Paris,45.61685,1.21376
La Merlatiere,Europe/Paris,46.76772,-1.30123
La Menitre,Europe/Paris,47.40254,-0.26857
La Membrolle-sur-Longuenee,Europe/Paris,47.5606,-0.67337
La Membrolle-sur-Choisille,Europe/Paris,47.43719,0.63163
La Meilleraye-de-Bretagne,Europe/Paris,47.55965,-1.40187
La Meilleraie-Tillay,Europe/Paris,46.74108,-0.84603
La Meignanne,Europe/Paris,47.517,-0.66861
La Meaugon,Europe/Paris,48.49827,-2.84151
La Meauffe,Europe/Paris,49.17643,-1.11119
Lambres-lez-Douai,Europe/Paris,50.36009,3.06478
Lambres,Europe/Paris,50.6177,2.39638
Lambesc,Europe/Paris,43.65382,5.26211
Lambersart,Europe/Paris,50.65,3.03333
Lamballe,Europe/Paris,48.46808,-2.51781
Lambach,Europe/Paris,49.03497,7.3593
La Maxe,Europe/Paris,49.16809,6.18997
Lamastre,Europe/Paris,44.98672,4.57975
Lamasquere,Europe/Paris,43.48365,1.2437
La Martyre,Europe/Paris,48.44919,-4.15974
Lamarque-Pontacq,Europe/Paris,43.1772,-0.11467
Lamarque,Europe/Paris,45.09615,-0.71771
Lamarche-sur-Saone,Europe/Paris,47.26946,5.38589
Lamarche,Europe/Paris,48.06967,5.78141
La Marche,Europe/Paris,47.1397,3.03403
Lamanon,Europe/Paris,43.69979,5.08871
La Mancelliere-sur-Vire,Europe/Paris,49.06897,-1.07057
Lamalou-les-Bains,Europe/Paris,43.59758,3.07985
La Mailleraye-sur-Seine,Europe/Paris,49.48308,0.7703
Lamagistere,Europe/Paris,44.12498,0.82353
La Magdelaine-sur-Tarn,Europe/Paris,43.811,1.54375
Lamagdelaine,Europe/Paris,44.46837,1.48963
La Madeleine-de-Nonancourt,Europe/Paris,48.77298,1.20253
La Madeleine,Europe/Paris,50.64603,3.07585
La Machine,Europe/Paris,46.89226,3.46426
Laluque,Europe/Paris,43.85403,-0.99392
La Loye,Europe/Paris,47.0264,5.55725
Lalouvesc,Europe/Paris,45.12029,4.53491
La Loupe,Europe/Paris,48.4732,1.01585
La Loubiere,Europe/Paris,44.37118,2.66739
Laloubere,Europe/Paris,43.2043,0.07296
La Longueville,Europe/Paris,50.28939,3.85672
La Longeville,Europe/Paris,47.00027,6.47106
La Londe-les-Maures,Europe/Paris,43.13839,6.23362
Lalleu,Europe/Paris,47.85578,-1.51092
Lallaing,Europe/Paris,50.39012,3.16949
La Liviniere,Europe/Paris,43.31593,2.63671
Lalinde,Europe/Paris,44.8368,0.73777
La Limouziniere,Europe/Paris,46.99346,-1.59726
Lalevade-d'Ardeche,Europe/Paris,44.6478,4.32303
Lalbenque,Europe/Paris,44.33839,1.5452
La Laupie,Europe/Paris,44.60233,4.84597
La Lande-Patry,Europe/Paris,48.76202,-0.59876
Lalande-en-Son,Europe/Paris,49.39172,1.78321
La Lande-de-Fronsac,Europe/Paris,44.97972,-0.38149
La Jumelliere,Europe/Paris,47.27976,-0.72952
La Jubaudiere,Europe/Paris,47.17202,-0.89215
La Jonchere-Saint-Maurice,Europe/Paris,45.99926,1.4674
La Jaudonniere,Europe/Paris,46.64308,-0.96331
La Jarrie,Europe/Paris,46.12888,-1.00955
La Jarne,Europe/Paris,46.12778,-1.07197
Laizy,Europe/Paris,46.90749,4.19929
Laize,Europe/Paris,46.39493,4.80634
Laiz,Europe/Paris,46.25054,4.88955
Laives,Europe/Paris,46.64428,4.84416
Laissaud,Europe/Paris,45.44771,6.03913
Laissac,Europe/Paris,44.38097,2.82271
Lairoux,Europe/Paris,46.4481,-1.26616
Lainville-en-Vexin,Europe/Paris,49.06667,1.81667
Lailly-en-Val,Europe/Paris,47.76962,1.68657
Laille,Europe/Paris,47.97821,-1.71945
Laigneville,Europe/Paris,49.29149,2.44581
Laignes,Europe/Paris,47.84283,4.36478
Laignelet,Europe/Paris,48.37018,-1.15096
Laigne-en-Belin,Europe/Paris,47.8781,0.22794
Laigne,Europe/Paris,47.84193,-0.81854
Laifour,Europe/Paris,49.9133,4.6936
La Houssoye,Europe/Paris,49.35493,1.94256
La Houssiere,Europe/Paris,48.19504,6.85252
La Houssaye-en-Brie,Europe/Paris,48.75381,2.86552
Lahourcade,Europe/Paris,43.35426,-0.61737
Lahonce,Europe/Paris,43.4825,-1.39112
La Hoguette,Europe/Paris,48.87624,-0.16248
La Haye-Pesnel,Europe/Paris,48.79561,-1.39655
La Haye-Malherbe,Europe/Paris,49.22553,1.06774
La Haye-du-Puits,Europe/Paris,49.28973,-1.54324
Descartes,Europe/Paris,46.96667,0.7
La Haute-Chapelle,Europe/Paris,48.60523,-0.66998
La Haie-Fouassiere,Europe/Paris,47.15546,-1.39927
La Guyonniere,Europe/Paris,46.96476,-1.25059
Lagupie,Europe/Paris,44.55513,0.11373
Laguiole,Europe/Paris,44.68449,2.84705
La Guierche,Europe/Paris,48.11421,0.19417
La Guiche,Europe/Paris,46.54536,4.45226
La Gueroulde,Europe/Paris,48.81287,0.88895
La Gueriniere,Europe/Paris,46.96667,-2.23333
La Guerche-de-Bretagne,Europe/Paris,47.94166,-1.2309
Laguepie,Europe/Paris,44.14426,1.97128
Laguenne,Europe/Paris,45.24218,1.78135
La Gripperie-Saint-Symphorien,Europe/Paris,45.80027,-0.95143
La Grigonnais,Europe/Paris,47.52704,-1.66749
La Gresle,Europe/Paris,46.07699,4.28489
La Gravelle,Europe/Paris,48.07269,-1.01613
Lagrave,Europe/Paris,43.89772,1.9926
Lagrauliere,Europe/Paris,45.35265,1.63875
Lagrasse,Europe/Paris,43.09097,2.61942
La Grandville,Europe/Paris,49.78034,4.79518
La Grande-Verriere,Europe/Paris,46.96464,4.14035
La Grande-Paroisse,Europe/Paris,48.38682,2.90157
La Grande-Motte,Europe/Paris,43.56076,4.08482
La Grand-Croix,Europe/Paris,45.50383,4.55915
La Goutelle,Europe/Paris,45.84141,2.75875
La Gouesniere,Europe/Paris,48.60445,-1.89516
Lagos,Europe/Paris,43.20885,-0.22478
La Gorgue,Europe/Paris,50.6379,2.71502
Lagord,Europe/Paris,46.18915,-1.15387
Lagorce,Europe/Paris,45.06995,-0.13887
Lagorce,Europe/Paris,44.44776,4.41732
Lagor,Europe/Paris,43.39227,-0.65253
Lagny-le-Sec,Europe/Paris,49.08744,2.74502
Lagny-sur-Marne,Europe/Paris,48.86667,2.71667
Lagnieu,Europe/Paris,45.90237,5.34399
Lagnes,Europe/Paris,43.89348,5.11454
Laglorieuse,Europe/Paris,43.86735,-0.4056
La Glacerie,Europe/Paris,49.60517,-1.58185
La Giettaz,Europe/Paris,45.86359,6.49419
La Geneytouse,Europe/Paris,45.78562,1.46764
La Genevraye,Europe/Paris,48.32027,2.74552
La Genetouze,Europe/Paris,46.73333,-1.51667
La Gaude,Europe/Paris,43.72209,7.15296
La Gaubretiere,Europe/Paris,46.94275,-1.06482
Lagarrigue,Europe/Paris,43.57697,2.27576
La Garnache,Europe/Paris,46.89176,-1.83163
La Garenne-Colombes,Europe/Paris,48.90472,2.2469
Lagardelle-sur-Leze,Europe/Paris,43.41247,1.38828
La Garde-Freinet,Europe/Paris,43.3171,6.46946
Lagarde-Enval,Europe/Paris,45.18686,1.80746
La Garde-Adhemar,Europe/Paris,44.39699,4.75759
La Garde,Europe/Paris,43.12468,6.01033
La Gacilly,Europe/Paris,47.76532,-2.13208
La Frette-sur-Seine,Europe/Paris,48.98057,2.17866
La Frette,Europe/Paris,45.38892,5.35919
La Fresnaye-sur-Chedouet,Europe/Paris,48.4467,0.25481
La Fresnais,Europe/Paris,48.59555,-1.84333
La Francheville,Europe/Paris,49.72923,4.71273
Lafrancaise,Europe/Paris,44.1276,1.24049
La Foye-Monjault,Europe/Paris,46.18616,-0.5381
Lafox,Europe/Paris,44.16848,0.70072
La Fouillouse,Europe/Paris,45.50462,4.31524
La Fouillade,Europe/Paris,44.23121,2.04158
La Forge,Europe/Paris,48.06506,6.72385
La Foret-sur-Sevre,Europe/Paris,46.76978,-0.64945
La Foret-Fouesnant,Europe/Paris,47.90884,-3.97911
La Forest-Landerneau,Europe/Paris,48.4278,-4.31565
La Force,Europe/Paris,44.86872,0.3753
La Fontenelle,Europe/Paris,48.46692,-1.5032
La Flotte,Europe/Paris,46.18649,-1.32666
La Flocelliere,Europe/Paris,46.83162,-0.86102
La Fleche,Europe/Paris,47.69815,-0.07553
La Flamengrie,Europe/Paris,50.00175,3.92081
Lafitte-Vigordane,Europe/Paris,43.29988,1.16245
Lafitte-sur-Lot,Europe/Paris,44.35233,0.43025
La Feuillie,Europe/Paris,49.46415,1.51463
La Feuillee,Europe/Paris,48.39168,-3.85507
Lafeuillade-en-Vezie,Europe/Paris,44.78928,2.46007
La Feuillade,Europe/Paris,45.56667,2.16667
La Ferte-Vidame,Europe/Paris,48.6116,0.90129
La Ferte-sous-Jouarre,Europe/Paris,48.9514,3.12724
La Ferte-Saint-Cyr,Europe/Paris,47.656,1.67323
La Ferte-Saint-Aubin,Europe/Paris,47.71695,1.93904
La Ferte-Milon,Europe/Paris,49.17453,3.12885
La Ferte-Mace,Europe/Paris,48.58999,-0.358
La Ferte-Loupiere,Europe/Paris,47.89776,3.23431
La Ferte-Imbault,Europe/Paris,47.38467,1.95344
La Ferte-Gaucher,Europe/Paris,48.7831,3.30678
La Ferte-Frenel,Europe/Paris,48.84153,0.51067
La Ferte-Chevresis,Europe/Paris,49.73727,3.55829
La Ferte-Bernard,Europe/Paris,48.18723,0.65247
La Ferte-Beauharnais,Europe/Paris,47.54199,1.85038
La Ferte-Alais,Europe/Paris,48.48306,2.34802
La Ferriere-en-Parthenay,Europe/Paris,46.65734,-0.07709
La Ferriere-Bochard,Europe/Paris,48.41262,-0.03428
La Ferriere-aux-Etangs,Europe/Paris,48.66227,-0.51955
La Ferriere,Europe/Paris,46.71392,-1.31481
La Fermete,Europe/Paris,46.96667,3.33333
La Fere,Europe/Paris,49.66286,3.36631
La Faye,Europe/Paris,46.02033,0.14661
La Faute-sur-Mer,Europe/Paris,46.33192,-1.32222
La Farlede,Europe/Paris,43.16866,6.04323
La Fare-les-Oliviers,Europe/Paris,43.55104,5.1943
La Falaise,Europe/Paris,48.94362,1.82992
La Douze,Europe/Paris,45.06167,0.8634
Ladon,Europe/Paris,48.00259,2.53724
La Dominelais,Europe/Paris,47.76229,-1.68796
Ladignac-le-Long,Europe/Paris,45.58269,1.1136
La Destrousse,Europe/Paris,43.37505,5.6056
La Dagueniere,Europe/Paris,47.41934,-0.43128
Lacs,Europe/Paris,46.58581,2.02485
Lacrouzette,Europe/Paris,43.663,2.3482
Lacrost,Europe/Paris,46.55799,4.93229
Lacropte,Europe/Paris,45.03632,0.83114
La Croix-Valmer,Europe/Paris,43.20755,6.56796
Lacroix-sur-Meuse,Europe/Paris,48.97288,5.51134
Lacroix-Saint-Ouen,Europe/Paris,49.35685,2.78803
La Croix-Saint-Leufroy,Europe/Paris,49.10922,1.24317
La Croix-Rouge,Europe/Paris,43.33329,5.45403
La Croixille,Europe/Paris,48.20523,-1.05773
La Croix-Hellean,Europe/Paris,47.95739,-2.5012
Lacroix-Falgarde,Europe/Paris,43.50033,1.40996
La Croix-en-Touraine,Europe/Paris,47.34031,0.99024
La Croix-en-Brie,Europe/Paris,48.59385,3.07671
La Croix-Blanche,Europe/Paris,44.2948,0.69245
Lacroix-Barrez,Europe/Paris,44.77811,2.63571
La Croix-aux-Mines,Europe/Paris,48.21933,7.04833
La Croisille-sur-Briance,Europe/Paris,45.62972,1.58252
La Crau,Europe/Paris,43.14962,6.07399
Lacq,Europe/Paris,43.41289,-0.61883
La Couture-Boussey,Europe/Paris,48.89581,1.40491
La Couture,Europe/Paris,50.58212,2.7071
Lacourt-Saint-Pierre,Europe/Paris,43.98577,1.2634
La Courtine,Europe/Paris,45.70102,2.26341
La Couronne,Europe/Paris,45.61128,0.09948
La Courneuve,Europe/Paris,48.92805,2.39627
La Coulonche,Europe/Paris,48.64705,-0.45653
La Coucourde,Europe/Paris,44.64876,4.78309
La Couarde-sur-Mer,Europe/Paris,46.19416,-1.42615
La Cote-Saint-Andre,Europe/Paris,45.39447,5.25908
La Cote,Europe/Paris,47.68681,6.57271
La Cornuaille,Europe/Paris,47.51087,-0.98432
La Coquille,Europe/Paris,45.54216,0.97627
La Copechagniere,Europe/Paris,46.84922,-1.3477
La Comte,Europe/Paris,50.42563,2.4918
La Combe-de-Lancey,Europe/Paris,45.22408,5.8971
La Colombe,Europe/Paris,48.87547,-1.18095
La Colle-sur-Loup,Europe/Paris,43.68648,7.10376
La Cluse-et-Mijoux,Europe/Paris,46.88333,6.38333
La Clusaz,Europe/Paris,45.90675,6.43445
La Clotte,Europe/Paris,45.11799,-0.14795
La Clayette,Europe/Paris,46.29002,4.30422
La Ciotat,Europe/Paris,43.17476,5.60449
La Cheze,Europe/Paris,48.1317,-2.65812
La Chevroliere,Europe/Paris,47.09105,-1.61119
La Chevallerais,Europe/Paris,47.46798,-1.6716
Lachelle,Europe/Paris,49.44416,2.73651
La Chaux-du-Dombief,Europe/Paris,46.60243,5.90047
La Chaussee-Tirancourt,Europe/Paris,49.95376,2.14963
La Chaussee-sur-Marne,Europe/Paris,48.83423,4.52311
La Chaussee-Saint-Victor,Europe/Paris,47.61621,1.36765
La Chaussaire,Europe/Paris,47.20048,-1.1456
La Chatre-Langlin,Europe/Paris,46.40868,1.38952
La Chatre,Europe/Paris,46.58228,1.98734
La Chataigneraie,Europe/Paris,46.64959,-0.7413
Lachassagne,Europe/Paris,45.9252,4.68744
La Chartre-sur-le-Loir,Europe/Paris,47.72944,0.57383
La Charmee,Europe/Paris,46.72,4.79572
La Charite-sur-Loire,Europe/Paris,47.18333,3.01667
La Chapelle-Yvon,Europe/Paris,49.06381,0.33945
La Chapelle-Vendomoise,Europe/Paris,47.67098,1.23891
La Chapelle-Thouarault,Europe/Paris,48.12409,-1.86609
La Chapelle-sur-Oudon,Europe/Paris,47.67709,-0.82693
La Chapelle-sur-Loire,Europe/Paris,47.25063,0.21887
La Chapelle-sur-Erdre,Europe/Paris,47.29964,-1.55239
La Chapelle-sur-Crecy,Europe/Paris,48.85879,2.92597
Lachapelle-sous-Chaux,Europe/Paris,47.70494,6.82103
Lachapelle-sous-Aubenas,Europe/Paris,44.56421,4.36393
La Chapelle-Saint-Ursin,Europe/Paris,47.06248,2.32447
La Chapelle-Saint-Sauveur,Europe/Paris,47.44111,-0.9846
La Chapelle-Saint-Sauveur,Europe/Paris,46.84607,5.27038
La Chapelle-Saint-Remy,Europe/Paris,48.10747,0.45619
Lachapelle-Saint-Pierre,Europe/Paris,49.26942,2.23525
La Chapelle-Saint-Mesmin,Europe/Paris,47.88648,1.8345
La Chapelle-Saint-Martin-en-Plaine,Europe/Paris,47.71722,1.41689
La Chapelle-Saint-Luc,Europe/Paris,48.31734,4.03988
La Chapelle-Saint-Laurent,Europe/Paris,46.74612,-0.47665
La Chapelle-Saint-Florent,Europe/Paris,47.33393,-1.05631
La Chapelle-Saint-Aubin,Europe/Paris,48.03556,0.15993
La Chapelle-Rousselin,Europe/Paris,47.21322,-0.79499
La Chapelle-Reanville,Europe/Paris,49.09752,1.38209
La Chapelle-Rablais,Europe/Paris,48.51125,2.97184
La Chapelle-Palluau,Europe/Paris,46.7832,-1.62267
La Chapelle-Neuve,Europe/Paris,47.86472,-2.94321
La Chapelle-Mouliere,Europe/Paris,46.65049,0.56493
La Chapelle-Montligeon,Europe/Paris,48.48233,0.65616
La Chapelle-Launay,Europe/Paris,47.37195,-1.9715
La Chapelle-la-Reine,Europe/Paris,48.31813,2.57152
La Chapelle-Janson,Europe/Paris,48.34771,-1.10171
La Chapelle-Huon,Europe/Paris,47.85688,0.74382
La Chapelle-Heulin,Europe/Paris,47.1768,-1.3407
La Chapelle-Hermier,Europe/Paris,46.68497,-1.72062
La Chapelle-Gonaguet,Europe/Paris,45.23073,0.61255
La Chapelle-Glain,Europe/Paris,47.6225,-1.19652
La Chapelle-Gauthier,Europe/Paris,48.54947,2.89776
La Chapelle-Gaceline,Europe/Paris,47.78362,-2.10657
La Chapelle-en-Vercors,Europe/Paris,44.96687,5.4175
La Chapelle-en-Serval,Europe/Paris,49.12842,2.53405
La Chapelle-en-Juger,Europe/Paris,49.12759,-1.21493
La Chapelle-du-Noyer,Europe/Paris,48.03191,1.30953
La Chapelle-du-Genet,Europe/Paris,47.18203,-1.01857
La Chapelle-du-Bois,Europe/Paris,48.2212,0.59252
La Chapelle-de-Surieu,Europe/Paris,45.39225,4.90751
La Chapelle-des-Pots,Europe/Paris,45.75972,-0.54106
La Chapelle-des-Marais,Europe/Paris,47.44773,-2.24161
La Chapelle-des-Fougeretz,Europe/Paris,48.17732,-1.7318
La Chapelle-de-la-Tour,Europe/Paris,45.58484,5.4636
La Chapelle-de-Guinchay,Europe/Paris,46.20841,4.76245
La Chapelle-Chaussee,Europe/Paris,48.27138,-1.85529
La Chapelle-Bouexic,Europe/Paris,47.929,-1.94098
La Chapelle-Blanche-Saint-Martin,Europe/Paris,47.08577,0.79183
La Chapelle-Basse-Mer,Europe/Paris,47.27203,-1.3384
Lachapelle-Auzac,Europe/Paris,44.92866,1.49195
Lachapelle-aux-Pots,Europe/Paris,49.44905,1.90228
La Chapelle-aux-Naux,Europe/Paris,47.31764,0.42694
La Chapelle-aux-Bois,Europe/Paris,48.03677,6.33362
La Chapelle-au-Moine,Europe/Paris,48.70861,-0.58318
La Chapelle-Anthenaise,Europe/Paris,48.12302,-0.67698
La Chapelle-Achard,Europe/Paris,46.58876,-1.64731
La Chapelaude,Europe/Paris,46.42,2.50468
Lachambre,Europe/Paris,49.08117,6.74534
La Chambre,Europe/Paris,45.35862,6.29978
La Chaize-le-Vicomte,Europe/Paris,46.67277,-1.29234
La Chaize-Giraud,Europe/Paris,46.6478,-1.81769
La Chaise-Dieu,Europe/Paris,45.32148,3.69672
La Cerlangue,Europe/Paris,49.50592,0.41332
Lacenas,Europe/Paris,45.98712,4.64456
La Celle-sur-Morin,Europe/Paris,48.81146,2.96921
La Celle-sur-Loire,Europe/Paris,47.47209,2.92896
La Celle-Saint-Cyr,Europe/Paris,47.97357,3.28945
La Celle-Saint-Cloud,Europe/Paris,48.85029,2.14523
La Celle-Saint-Avant,Europe/Paris,47.022,0.60488
La Celle-les-Bordes,Europe/Paris,48.63566,1.95319
La Celle-Dunoise,Europe/Paris,46.30864,1.77137
La Celle,Europe/Paris,43.39523,6.0375
La Cavalerie,Europe/Paris,44.00961,3.1584
Lacaune,Europe/Paris,43.70891,2.69184
Lacasse,Europe/Paris,43.39873,1.26951
Lacapelle-Marival,Europe/Paris,44.72853,1.92529
La Capelle-les-Boulogne,Europe/Paris,50.73302,1.70147
La Capelle,Europe/Paris,49.97752,3.91792
La Canourgue,Europe/Paris,44.43252,3.21439
Lacanche,Europe/Paris,47.07505,4.55908
Lacanau,Europe/Paris,44.97914,-1.07957
La Cambe,Europe/Paris,49.34347,-1.00584
La Calotterie,Europe/Paris,50.47547,1.7266
La Calmette,Europe/Paris,43.92428,4.26322
La Cabanasse,Europe/Paris,42.50119,2.11471
La Bussiere,Europe/Paris,47.7461,2.75152
La Buissiere,Europe/Paris,45.4,5.98333
La Buisse,Europe/Paris,45.34644,5.61435
L'Absie,Europe/Paris,46.63236,-0.57709
Labry,Europe/Paris,49.17289,5.88087
Labruyere,Europe/Paris,49.35085,2.50972
La Brulatte,Europe/Paris,48.08581,-0.95341
Labruguiere,Europe/Paris,43.53862,2.2627
La Bruffiere,Europe/Paris,47.0138,-1.19795
La Brousse,Europe/Paris,45.88904,-0.36371
La Brosse-Montceaux,Europe/Paris,48.34506,3.01948
La Broque,Europe/Paris,48.47298,7.21639
Labrit,Europe/Paris,44.10521,-0.5452
La Brillanne,Europe/Paris,43.92703,5.89098
La Bridoire,Europe/Paris,45.52504,5.74073
La Bresse,Europe/Paris,47.99974,6.86499
La Bree-les-Bains,Europe/Paris,46.01452,-1.34928
La Bouteille,Europe/Paris,49.85997,3.97516
La Boussac,Europe/Paris,48.51271,-1.66095
Labourse,Europe/Paris,50.49883,2.68121
La Bourgonce,Europe/Paris,48.31173,6.82711
La Bourboule,Europe/Paris,45.58829,2.7392
La Bouillie,Europe/Paris,48.57314,-2.43656
La Bouille,Europe/Paris,49.35,0.93333
La Bouilladisse,Europe/Paris,43.39619,5.59307
Labouheyre,Europe/Paris,44.21297,-0.92062
La Bouexiere,Europe/Paris,48.18404,-1.43843
La Bonneville-sur-Iton,Europe/Paris,49.0,1.03333
Laboissiere-en-Thelle,Europe/Paris,49.29329,2.1615
La Boissiere-Ecole,Europe/Paris,48.68036,1.65128
La Boissiere-des-Landes,Europe/Paris,46.56436,-1.45948
La Boissiere-de-Montaigu,Europe/Paris,46.95078,-1.19177
La Boisse,Europe/Paris,45.84278,5.03639
La Bohalle,Europe/Paris,47.42095,-0.39723
Lablachere,Europe/Paris,44.46355,4.21439
La Biolle,Europe/Paris,45.75846,5.92866
Labeuvriere,Europe/Paris,50.51915,2.56268
Labessiere-Candeil,Europe/Paris,43.80245,2.00526
La Bernerie-en-Retz,Europe/Paris,47.08135,-2.0372
La Bernardiere,Europe/Paris,47.04937,-1.26648
Labergement-Sainte-Marie,Europe/Paris,46.77424,6.27898
Labergement-les-Seurre,Europe/Paris,46.99809,5.09285
Labenne,Europe/Paris,43.59302,-1.42686
La Begude-de-Mazenc,Europe/Paris,44.54298,4.93403
Labegude,Europe/Paris,44.64496,4.36939
Labege,Europe/Paris,43.52935,1.52999
Labbeville,Europe/Paris,49.13597,2.14413
La Bazoge-Montpincon,Europe/Paris,48.27777,-0.57489
La Bazoge,Europe/Paris,48.09895,0.15455
La Bazoche-Gouet,Europe/Paris,48.13985,0.98163
La Baussaine,Europe/Paris,48.313,-1.89837
La Baume-de-Transit,Europe/Paris,44.33675,4.86573
Labatut,Europe/Paris,43.55071,-0.98446
La Batie-Rolland,Europe/Paris,44.55351,4.86457
La Batie-Neuve,Europe/Paris,44.5668,6.19587
La Batie-Montgascon,Europe/Paris,45.57745,5.52873
La Batie-Divisin,Europe/Paris,45.51029,5.59792
La Bathie,Europe/Paris,45.62829,6.449
La Bastidonne,Europe/Paris,43.70093,5.56732
Labastidette,Europe/Paris,43.46106,1.24586
La Bastide-sur-l'Hers,Europe/Paris,42.95582,1.90853
Labastide-Saint-Sernin,Europe/Paris,43.73743,1.46985
Labastide-Saint-Pierre,Europe/Paris,43.91887,1.36736
Labastide-Saint-Georges,Europe/Paris,43.69962,1.84585
Labastide-Rouairoux,Europe/Paris,43.4763,2.63929
Labastide-Murat,Europe/Paris,44.64686,1.56725
Labastide-Marnhac,Europe/Paris,44.38838,1.39989
Labastide-du-Temple,Europe/Paris,44.08461,1.19492
La Bastide-des-Jourdans,Europe/Paris,43.78531,5.63446
La Bastide-de-Serou,Europe/Paris,43.01234,1.42794
Labastide-de-Levis,Europe/Paris,43.9277,2.00964
Labastide-d'Armagnac,Europe/Paris,43.96976,-0.18623
Labastide-d'Anjou,Europe/Paris,43.34665,1.8515
Labastide-Beauvoir,Europe/Paris,43.48166,1.66533
La Bassee,Europe/Paris,50.53424,2.8062
Labarthe-sur-Leze,Europe/Paris,43.45238,1.39973
Labarthe-Riviere,Europe/Paris,43.08026,0.67178
Labarthe-Inard,Europe/Paris,43.10756,0.83642
La Barthe-de-Neste,Europe/Paris,43.07957,0.38378
La Barre-en-Ouche,Europe/Paris,48.94612,0.66536
La Barre-de-Semilly,Europe/Paris,49.11234,-1.03405
La Barre-de-Monts,Europe/Paris,46.88421,-2.11862
Labaroche,Europe/Paris,48.11076,7.19244
Labarde,Europe/Paris,45.01475,-0.64038
La Barben,Europe/Paris,43.63011,5.17647
La Barasse,Europe/Paris,43.28433,5.48664
La Balme-les-Grottes,Europe/Paris,45.85205,5.33316
La Balme-de-Sillingy,Europe/Paris,45.9689,6.04187
La Baffe,Europe/Paris,48.16174,6.57449
La Baconniere,Europe/Paris,48.18297,-0.89373
Kutzenhausen,Europe/Paris,48.93348,7.8543
Kuttolsheim,Europe/Paris,48.64363,7.52503
Kurtzenhouse,Europe/Paris,48.74,7.8045
Kuntzig,Europe/Paris,49.34731,6.2371
Kunheim,Europe/Paris,48.07657,7.53489
Kruth,Europe/Paris,47.93101,6.96467
Kriegsheim,Europe/Paris,48.75791,7.72849
Krautergersheim,Europe/Paris,48.47634,7.56718
Kolbsheim,Europe/Paris,48.56093,7.59001
Kogenheim,Europe/Paris,48.33737,7.54297
Koetzingue,Europe/Paris,47.65,7.38333
Koenigsmacker,Europe/Paris,49.39386,6.27727
Knutange,Europe/Paris,49.33895,6.03898
Kirchheim,Europe/Paris,48.60925,7.49637
Kirchberg,Europe/Paris,47.79753,6.95795
